user,asin,rating
A1A8ZX1Q5P8LOS,B00AB64LU8,5
A1A8ZX1Q5P8LOS,B00IJAWRAO,1
A1A8ZX1Q5P8LOS,B00E5X7NRQ,2
A1A8ZX1Q5P8LOS,B001B2GR3K,5
A1A8ZX1Q5P8LOS,B00AB5AR0W,5
A1A8ZX1Q5P8LOS,B00E9PO1FC,5
A1A8ZX1Q5P8LOS,B0091KWYN6,4
AJIV9J8XEC0VO,B0029SJ3ZE,5
AJIV9J8XEC0VO,B008UX69EU,2
AJIV9J8XEC0VO,B0066YJPN2,5
AJIV9J8XEC0VO,B006TMJ9N2,3
AJIV9J8XEC0VO,B00HEQNDRU,3
AJIV9J8XEC0VO,B00GPCZ9SA,2
AJIV9J8XEC0VO,B0093N21NY,2
AJIV9J8XEC0VO,B00DS4574Y,2
AJIV9J8XEC0VO,B001DYS2DO,4
AJIV9J8XEC0VO,B008BZPF7E,1
AJIV9J8XEC0VO,B003HMT4J6,3
AJIV9J8XEC0VO,B00CH4SWLQ,3
AJIV9J8XEC0VO,B00FATQW80,1
AJIV9J8XEC0VO,B00070FHEM,2
AJIV9J8XEC0VO,B00CY953HU,2
AJIV9J8XEC0VO,B00D4BCU96,1
AJIV9J8XEC0VO,B00BHCKW7G,2
AJIV9J8XEC0VO,B0080IAZZE,2
AJIV9J8XEC0VO,B00DOVBHZY,5
AJIV9J8XEC0VO,B001LL800O,4
AJIV9J8XEC0VO,B009DPZG0C,5
AJIV9J8XEC0VO,B005ECUJTQ,4
AJIV9J8XEC0VO,B004JHL07M,4
AJIV9J8XEC0VO,B003Z69K84,2
AJIV9J8XEC0VO,B00DMURVWU,4
AJIV9J8XEC0VO,B00BRAQK60,4
AJIV9J8XEC0VO,B007ZTM3A4,5
AJIV9J8XEC0VO,B0070ZT5O0,2
AJIV9J8XEC0VO,B005L89CEQ,4
AJIV9J8XEC0VO,B007L3WV60,3
AJIV9J8XEC0VO,B0054431RG,3
A1IPYRC4O5ZTRH,B004ZXANAA,3
A1IPYRC4O5ZTRH,B001H31VMU,1
A1IPYRC4O5ZTRH,B005P8P3CM,1
A1IPYRC4O5ZTRH,B00DQYO6WK,2
A1IPYRC4O5ZTRH,B00F63TLEM,3
A1IPYRC4O5ZTRH,B00DUF1FWE,5
A1IPYRC4O5ZTRH,B00DQZ6HHQ,4
A1IPYRC4O5ZTRH,B008N4F4XI,2
A1IPYRC4O5ZTRH,B00CLLCMS4,4
A1IPYRC4O5ZTRH,B0084HX4AE,4
A1IPYRC4O5ZTRH,B004N6WT0G,2
A1IPYRC4O5ZTRH,B009M7MZS2,2
A1IPYRC4O5ZTRH,B009WOYY3E,1
A1IPYRC4O5ZTRH,B00IZ1BL4U,5
A1IPYRC4O5ZTRH,B004J3199A,4
A1IPYRC4O5ZTRH,B0056IHH6Q,3
A1IPYRC4O5ZTRH,B00ATUNCLU,2
A1IPYRC4O5ZTRH,B003CI2OK6,1
A1IPYRC4O5ZTRH,B00957JOGK,4
A1IPYRC4O5ZTRH,B00JRKD7A4,1
A1IPYRC4O5ZTRH,B00H3T6Y4W,1
A1IPYRC4O5ZTRH,B00GM3GL7U,5
A1IPYRC4O5ZTRH,B005FIHFFU,4
A1IPYRC4O5ZTRH,B00H7MJOCO,3
A1IPYRC4O5ZTRH,B004J1M3LU,2
A1IPYRC4O5ZTRH,B00502BC50,2
A1IPYRC4O5ZTRH,B007RKF0DI,1
A1IPYRC4O5ZTRH,B009LL40DM,2
A1IPYRC4O5ZTRH,B0053E6R46,3
A1IPYRC4O5ZTRH,B002DJB4ZQ,1
A1IPYRC4O5ZTRH,B00DUYJB80,5
A1IPYRC4O5ZTRH,B00COGNVDQ,4
A1IPYRC4O5ZTRH,B00386ICOO,2
A1IPYRC4O5ZTRH,B002C51LFY,3
A1IPYRC4O5ZTRH,B00H2O88EC,3
A1IPYRC4O5ZTRH,B0009AWZLS,5
A1IPYRC4O5ZTRH,B008967BHW,5
AC6M8KAR7HMED,B00AOBP55U,3
AC6M8KAR7HMED,B005FFTECK,4
AC6M8KAR7HMED,B007LSEBG8,1
AC6M8KAR7HMED,B00HWQ1SVK,3
AC6M8KAR7HMED,B0044U8DY2,4
AC6M8KAR7HMED,B00G5V1NS6,5
AC6M8KAR7HMED,B005GN3HRE,1
AC6M8KAR7HMED,B00937I6NO,2
AC6M8KAR7HMED,B0079IQRW6,2
AC6M8KAR7HMED,B007Z0BOAI,1
AC6M8KAR7HMED,B001QVFDHW,1
AC6M8KAR7HMED,B00BGZBIWW,1
AC6M8KAR7HMED,B0065HQHCC,5
AC6M8KAR7HMED,B00B5I2OYQ,5
AC6M8KAR7HMED,B00IJJQ25G,1
AC6M8KAR7HMED,B00274PM3W,1
AC6M8KAR7HMED,B006ZKSS0I,2
AC6M8KAR7HMED,B004YF4BF2,4
AC6M8KAR7HMED,B00DEPAF2G,3
AC6M8KAR7HMED,B009S594SW,2
AC6M8KAR7HMED,B007HC87RC,3
AC6M8KAR7HMED,B009BEO9DU,1
AC6M8KAR7HMED,B0077WVT2M,5
AC6M8KAR7HMED,B002MS8QMM,1
AC6M8KAR7HMED,B009Z2GM2O,1
AC6M8KAR7HMED,B00HHFI076,1
AC6M8KAR7HMED,B0053HV1G2,1
AC6M8KAR7HMED,B0066T33EE,3
AC6M8KAR7HMED,B00BFYM0UI,2
AC6M8KAR7HMED,B00700GHCI,5
AC6M8KAR7HMED,B00930H02Y,1
AC6M8KAR7HMED,B005FIHOIS,1
AC6M8KAR7HMED,B002QC7ROW,1
AC6M8KAR7HMED,B002NZWXPK,5
A3NGSAU9NWE9W7,B001M9Z1NO,5
A3NGSAU9NWE9W7,B008UX69EU,3
A3NGSAU9NWE9W7,B00EH8YW9Q,4
A3NGSAU9NWE9W7,B000NILLZC,2
A3NGSAU9NWE9W7,B00B27IIPE,2
A3NGSAU9NWE9W7,B00GJXRKAU,1
A3NGSAU9NWE9W7,B00DH9BP8C,5
A3NGSAU9NWE9W7,B008SBGXHW,3
A3NGSAU9NWE9W7,B00274PM3W,3
A3NGSAU9NWE9W7,B007PKED3S,3
A3NGSAU9NWE9W7,B001TK2GKW,1
A3NGSAU9NWE9W7,B007BVBXAW,2
A3NGSAU9NWE9W7,B00B0YK3DE,5
A3NGSAU9NWE9W7,B00FEDIPZK,4
A3NGSAU9NWE9W7,B003VGP2CQ,5
A3NGSAU9NWE9W7,B00IJJ6WDS,2
A3NGSAU9NWE9W7,B008M0TTH0,4
A3NGSAU9NWE9W7,B00CA9I3A8,4
A3NGSAU9NWE9W7,B0044U8DY2,2
A3NGSAU9NWE9W7,B004G6781I,1
A3NGSAU9NWE9W7,B00CLFS4TG,5
A3NGSAU9NWE9W7,B001AZZF5O,4
A3NGSAU9NWE9W7,B0069A2T9U,4
A3NGSAU9NWE9W7,B00912MUGK,3
A3NGSAU9NWE9W7,B00FQUKYY6,3
A3NGSAU9NWE9W7,B004MYG95U,3
A3NGSAU9NWE9W7,B00J2ULFWG,1
A3NGSAU9NWE9W7,B00B0YMP2G,3
A3NGSAU9NWE9W7,B005EPS14S,5
A3NGSAU9NWE9W7,B00DTWHDFQ,5
A3NGSAU9NWE9W7,B0069D5I54,4
A3NGSAU9NWE9W7,B00GZYL6BC,4
A3NGSAU9NWE9W7,B001YQGJR2,1
A3NGSAU9NWE9W7,B00CB7WM6A,2
A3NGSAU9NWE9W7,B00CE1FICS,4
A3NGSAU9NWE9W7,B005OSQVFQ,5
A3NGSAU9NWE9W7,B008VVT3YY,2
ARQDSVPU798F7,B003DIVF0K,4
ARQDSVPU798F7,B00GM4VXUO,3
ARQDSVPU798F7,B0077WVT2M,3
ARQDSVPU798F7,B009GTQSCU,2
ARQDSVPU798F7,B00DO1QJ6G,1
ARQDSVPU798F7,B006XMKHA2,1
ARQDSVPU798F7,B008X0FB62,5
ARQDSVPU798F7,B005JDUKS0,4
ARQDSVPU798F7,B00AT0SIB4,5
ARQDSVPU798F7,B00JB32BQ8,1
ARQDSVPU798F7,B003WUXDR2,4
ARQDSVPU798F7,B001LF3K00,2
ARQDSVPU798F7,B007FQZDDG,3
ARQDSVPU798F7,B007XEKR7W,4
ARQDSVPU798F7,B000GLEXKQ,3
ARQDSVPU798F7,B002DYMYQ4,1
ARQDSVPU798F7,B00AB5AR0W,4
ARQDSVPU798F7,B00EISA5WI,3
ARQDSVPU798F7,B008I7G43E,1
ARQDSVPU798F7,B004LB4JRO,5
ARQDSVPU798F7,B007HNDGPE,4
ARQDSVPU798F7,B0056GHWLI,4
ARQDSVPU798F7,B00FWAGZUW,5
ARQDSVPU798F7,B00EPDJFO0,1
ARQDSVPU798F7,B00IHW56DY,2
ARQDSVPU798F7,B008JWMYW8,2
ARQDSVPU798F7,B00HS7GR0A,4
ARQDSVPU798F7,B000AQTAAK,4
ARQDSVPU798F7,B007HNAKTE,4
ARQDSVPU798F7,B007R6SKH0,2
ARQDSVPU798F7,B002M09CNW,3
ARQDSVPU798F7,B0044FN1GW,3
ARQDSVPU798F7,B005I4NUFA,1
ARQDSVPU798F7,B003W30XRC,5
ARQDSVPU798F7,B00BKQT73Y,1
ARQDSVPU798F7,B000VF8MG8,4
ARQDSVPU798F7,B00HY348RC,2
ARQDSVPU798F7,B00F63TLEM,2
ARQDSVPU798F7,B009F3W2KY,1
ARQDSVPU798F7,B00AJFA2FE,4
AS0Z5PMGD7IXU,B007COP6T2,2
AS0Z5PMGD7IXU,B00AB4T3ZS,2
AS0Z5PMGD7IXU,B00CK8FXKM,1
AS0Z5PMGD7IXU,B0045NE1QM,5
AS0Z5PMGD7IXU,B004IK55PS,4
AS0Z5PMGD7IXU,B00EUDMZYW,3
AS0Z5PMGD7IXU,B00930H9Q6,3
AS0Z5PMGD7IXU,B008UJ78TO,1
AS0Z5PMGD7IXU,B001BLNUFE,5
AS0Z5PMGD7IXU,B009L5NWYQ,1
AS0Z5PMGD7IXU,B00JJJ2ZYM,2
AS0Z5PMGD7IXU,B000XTKERW,5
AS0Z5PMGD7IXU,B00310OOJE,1
AS0Z5PMGD7IXU,B006OMPZ08,3
AS0Z5PMGD7IXU,B00FN17D56,3
AS0Z5PMGD7IXU,B004D7TF6G,3
AS0Z5PMGD7IXU,B00722UUD6,4
AS0Z5PMGD7IXU,B00CB7WM6A,4
AS0Z5PMGD7IXU,B00GG2B5V4,3
AS0Z5PMGD7IXU,B00GJ7SRE4,3
AS0Z5PMGD7IXU,B00E99W97A,2
AS0Z5PMGD7IXU,B005KQ33B2,3
AS0Z5PMGD7IXU,B00G5PCIKE,4
AS0Z5PMGD7IXU,B00BBRNFRG,2
AS0Z5PMGD7IXU,B00EUMC4TE,1
AS0Z5PMGD7IXU,B001W16COO,3
AS0Z5PMGD7IXU,B00EHA7BLK,5
AS0Z5PMGD7IXU,B001TLIRHM,1
AS0Z5PMGD7IXU,B00F46ZCUS,3
AS0Z5PMGD7IXU,B00JH4EU42,5
AS0Z5PMGD7IXU,B00FAWRTGQ,3
AS0Z5PMGD7IXU,B00G7VNJ9A,5
AS0Z5PMGD7IXU,B004EXQ1LQ,4
A211VFSSB7TFYB,B008ELQ8WQ,3
A211VFSSB7TFYB,B001EAYX9O,2
A211VFSSB7TFYB,B005I6XV7U,3
A211VFSSB7TFYB,B003T9TP6E,2
A211VFSSB7TFYB,B00A0N0TCG,2
A211VFSSB7TFYB,B001S0TAX4,3
A211VFSSB7TFYB,B008MAGFJU,3
A211VFSSB7TFYB,B00DYPU7CO,1
A211VFSSB7TFYB,B004QD2FEQ,3
A211VFSSB7TFYB,B0072DEWBQ,5
A211VFSSB7TFYB,B00I8V3MN0,5
A211VFSSB7TFYB,B004VJ2QWG,1
A211VFSSB7TFYB,B0030EPQGQ,2
A211VFSSB7TFYB,B00AWXLH1G,5
A211VFSSB7TFYB,B003JM6YZQ,1
A211VFSSB7TFYB,B008LXFYH2,2
A211VFSSB7TFYB,B00FQ14O82,1
A211VFSSB7TFYB,B003SFYH4E,2
A211VFSSB7TFYB,B00540G2JO,2
A211VFSSB7TFYB,B005TPLERO,2
A211VFSSB7TFYB,B0086IBCWS,1
A211VFSSB7TFYB,B00FYY23GG,5
A211VFSSB7TFYB,B000XSU60S,4
A211VFSSB7TFYB,B003D7K4OO,1
A211VFSSB7TFYB,B008917U14,1
A211VFSSB7TFYB,B00J0UBVBS,1
A211VFSSB7TFYB,B00BG3449I,1
A211VFSSB7TFYB,B001UO6TCI,3
A211VFSSB7TFYB,B00F3Z858G,1
A211VFSSB7TFYB,B00606ZYGS,5
A211VFSSB7TFYB,B0095KIQUW,1
A211VFSSB7TFYB,B00I51260S,1
A211VFSSB7TFYB,B00DOHZAJC,1
A211VFSSB7TFYB,B00B7DY9MO,4
A211VFSSB7TFYB,B000YG1UXG,3
A211VFSSB7TFYB,B00D3RDZDG,4
A211VFSSB7TFYB,B0064X9SQ4,4
A211VFSSB7TFYB,B004SZHOK2,1
A26738N6278FFP,B00021C0Z0,4
A26738N6278FFP,B00I9XKPAU,3
A26738N6278FFP,B005MSWCYM,1
A26738N6278FFP,B007HN86CW,1
A26738N6278FFP,B003N4FK00,2
A26738N6278FFP,B0094G04KW,2
A26738N6278FFP,B0006SIVGG,3
A26738N6278FFP,B008XECJJA,2
A26738N6278FFP,B00ANGFMEK,3
A26738N6278FFP,B00B2BQPBE,1
A26738N6278FFP,B00512GKY2,1
A26738N6278FFP,B00BJXAQ0G,5
A26738N6278FFP,B005DC48VW,5
A26738N6278FFP,B002GJ3A46,2
A26738N6278FFP,B006H07UC8,4
A26738N6278FFP,B007YBO11M,1
A26738N6278FFP,B008JYDMKO,3
A26738N6278FFP,B007OWHHO4,3
A26738N6278FFP,B004RMFXL8,1
A26738N6278FFP,B00547FL4E,4
A26738N6278FFP,B00801DHPG,1
A26738N6278FFP,B006ID85OG,3
A26738N6278FFP,B00AA84EXQ,5
A26738N6278FFP,B001KUMUTI,3
A26738N6278FFP,B00C40PUCC,3
A26738N6278FFP,B00IO3LKCW,4
A26738N6278FFP,B00959J7SI,2
A26738N6278FFP,B008VVMLC0,2
A26738N6278FFP,B00E5OGPEW,2
A26738N6278FFP,B007EEXQVA,5
A26738N6278FFP,B00AQFA76Q,1
ABDKRCIVGXH1H,B0056E69LO,2
ABDKRCIVGXH1H,B000NILLZC,3
ABDKRCIVGXH1H,B00CMK9DNG,3
ABDKRCIVGXH1H,B0095W3JIY,5
ABDKRCIVGXH1H,B00E0N1OIK,5
ABDKRCIVGXH1H,B0080BK4T8,3
ABDKRCIVGXH1H,B00EULBLSK,3
ABDKRCIVGXH1H,B005FC3VVS,5
ABDKRCIVGXH1H,B00GLU2BSW,3
ABDKRCIVGXH1H,B00BYFCWQ0,5
ABDKRCIVGXH1H,B00EJVOR7S,5
ABDKRCIVGXH1H,B00918TS96,5
ABDKRCIVGXH1H,B00IMMRNNU,1
ABDKRCIVGXH1H,B00HA241SI,4
ABDKRCIVGXH1H,B00HQKEF2G,4
ABDKRCIVGXH1H,B00DYBB6T6,2
ABDKRCIVGXH1H,B00K0STQTS,4
ABDKRCIVGXH1H,B006V0BNE0,3
ABDKRCIVGXH1H,B00KMP6KGQ,1
ABDKRCIVGXH1H,B00J2NNK2G,5
ABDKRCIVGXH1H,B005GJUL1S,5
ABDKRCIVGXH1H,B00IJAXT1K,4
ABDKRCIVGXH1H,B00JQW1GK6,5
ABDKRCIVGXH1H,B008NYUHYO,2
ABDKRCIVGXH1H,B006TMJ9N2,2
ABDKRCIVGXH1H,B00EV2GDJU,1
ABDKRCIVGXH1H,B0030176M6,1
ABDKRCIVGXH1H,B00AEF4BDS,5
ABDKRCIVGXH1H,B00B347U82,2
ABDKRCIVGXH1H,B00BHOJK3Q,2
ABDKRCIVGXH1H,B00BQQOKM6,2
ABDKRCIVGXH1H,B00CLVAQ3W,5
ABDKRCIVGXH1H,B00CQ7I1TC,5
A33BX21NAIDLK0,B0056E69LO,2
A33BX21NAIDLK0,B000JHMTUI,2
A33BX21NAIDLK0,B00FEANAUS,5
A33BX21NAIDLK0,B00GMOWLKK,5
A33BX21NAIDLK0,B00JBU8IVI,4
A33BX21NAIDLK0,B00AH4PUL8,1
A33BX21NAIDLK0,B00A0O2V1W,1
A33BX21NAIDLK0,B00EI3E6TQ,2
A33BX21NAIDLK0,B00HX81YQ6,4
A33BX21NAIDLK0,B00GG2B5V4,4
A33BX21NAIDLK0,B0087J4PTS,5
A33BX21NAIDLK0,B00CBMTNMG,2
A33BX21NAIDLK0,B00FEH0GQ2,4
A33BX21NAIDLK0,B000GPTOJ2,5
A33BX21NAIDLK0,B003O8DXIG,5
A33BX21NAIDLK0,B00DOL65X8,1
A33BX21NAIDLK0,B008RPF046,4
A33BX21NAIDLK0,B0079MIPUY,1
A33BX21NAIDLK0,B005WMMF4A,2
A33BX21NAIDLK0,B00IB4S1LM,4
A33BX21NAIDLK0,B005ERITTS,5
A33BX21NAIDLK0,B00IRJDZ1W,4
A33BX21NAIDLK0,B00DOG12DQ,1
A33BX21NAIDLK0,B004UMUHEI,5
A33BX21NAIDLK0,B0026QYB0G,3
A33BX21NAIDLK0,B00J6BSHFO,2
A33BX21NAIDLK0,B00CLV8FDU,3
A33BX21NAIDLK0,B00HX9QWV2,4
A33BX21NAIDLK0,B005OLLMSE,1
A33BX21NAIDLK0,B004TAUC3M,5
A33BX21NAIDLK0,B0017TFX2S,3
A33BX21NAIDLK0,B00CQ7I92G,4
A33BX21NAIDLK0,B008DBE414,1
A33BX21NAIDLK0,B004JMYKHY,3
A33BX21NAIDLK0,B007CJM186,5
A33BX21NAIDLK0,B00AAN73Z2,4
A33BX21NAIDLK0,B00DN551VW,5
A33BX21NAIDLK0,B004S2402A,4
A33BX21NAIDLK0,B00AUBFUP4,1
A33BX21NAIDLK0,B009INBUTK,3
A212R1XCZH707V,B00J4T4PGS,3
A212R1XCZH707V,B003X26S5S,1
A212R1XCZH707V,B007OOPH3K,4
A212R1XCZH707V,B00GSE4EPE,4
A212R1XCZH707V,B00BF4UBUY,2
A212R1XCZH707V,B005IZPNZO,2
A212R1XCZH707V,B00FT2V1RA,2
A212R1XCZH707V,B00AFHMZD8,3
A212R1XCZH707V,B00BZV8OCO,1
A212R1XCZH707V,B00A774GPG,1
A212R1XCZH707V,B00EW41B9O,5
A212R1XCZH707V,B00IDYXZRA,5
A212R1XCZH707V,B00A2TTJ7O,5
A212R1XCZH707V,B00DQYO6WK,2
A212R1XCZH707V,B008DB6NIG,5
A212R1XCZH707V,B001UK0U2M,3
A212R1XCZH707V,B009R9GU5E,4
A212R1XCZH707V,B00ISQGPCA,4
A212R1XCZH707V,B00JFFAJ0C,1
A212R1XCZH707V,B00D4CT8UO,2
A212R1XCZH707V,B009MCW9AQ,5
A212R1XCZH707V,B005ODEPJ0,4
A212R1XCZH707V,B008RPT9CA,5
A212R1XCZH707V,B00BHO1FSE,1
A212R1XCZH707V,B0069V8LO6,2
A212R1XCZH707V,B004O9RNWG,5
A212R1XCZH707V,B00846EZ3A,4
A212R1XCZH707V,B00ECVW20O,2
A212R1XCZH707V,B005C8O8SU,1
A212R1XCZH707V,B004S2402A,1
A212R1XCZH707V,B00C2WTG9U,1
A39BZZNY1U39Z,B0029F26DS,3
A39BZZNY1U39Z,B004N98JM0,4
A39BZZNY1U39Z,B00IRJFJ20,1
A39BZZNY1U39Z,B007ZMNVF2,4
A39BZZNY1U39Z,B005MYBJUO,4
A39BZZNY1U39Z,B003IC0IPE,2
A39BZZNY1U39Z,B006ZOKRGC,5
A39BZZNY1U39Z,B0087443ZY,1
A39BZZNY1U39Z,B00E0ESODM,5
A39BZZNY1U39Z,B00DEYACFM,1
A39BZZNY1U39Z,B006BFV3ZE,5
A39BZZNY1U39Z,B005T5ENZE,2
A39BZZNY1U39Z,B00A2TTJ7O,2
A39BZZNY1U39Z,B00I1BACTO,4
A39BZZNY1U39Z,B00ATUGFIM,1
A39BZZNY1U39Z,B00C2DR3XA,4
A39BZZNY1U39Z,B00AB4YG0U,4
A39BZZNY1U39Z,B00FW6F4AI,3
A39BZZNY1U39Z,B00EUGAEMO,3
A39BZZNY1U39Z,B004SPGKMA,5
A39BZZNY1U39Z,B0084HX4AE,3
A39BZZNY1U39Z,B00D8VR98Y,2
A39BZZNY1U39Z,B0046BQBM0,1
A39BZZNY1U39Z,B007NLX0ZQ,1
A39BZZNY1U39Z,B008S7K2UU,1
A39BZZNY1U39Z,B00H2YEMHO,4
A39BZZNY1U39Z,B00HLUSU5Y,1
A39BZZNY1U39Z,B0066GR5L4,3
A39BZZNY1U39Z,B003UVYBDI,1
A39BZZNY1U39Z,B006QYIEC0,5
A6DU3PK6UNAJ6,B005R3MQ8O,4
A6DU3PK6UNAJ6,B00FN17D56,4
A6DU3PK6UNAJ6,B00A48ENFQ,1
A6DU3PK6UNAJ6,B00GPULS1Y,5
A6DU3PK6UNAJ6,B007PJ0B94,2
A6DU3PK6UNAJ6,B0040EHOOM,5
A6DU3PK6UNAJ6,B004N6WT0G,3
A6DU3PK6UNAJ6,B007LADMPM,1
A6DU3PK6UNAJ6,B00GTXMIJS,2
A6DU3PK6UNAJ6,B00D4CU3Z8,3
A6DU3PK6UNAJ6,B009PJDOTQ,2
A6DU3PK6UNAJ6,B00EB3TPB2,3
A6DU3PK6UNAJ6,B002OF8PNI,2
A6DU3PK6UNAJ6,B0017JTYIM,5
A6DU3PK6UNAJ6,B00G7VNJ9A,4
A6DU3PK6UNAJ6,B008DDHAP4,5
A6DU3PK6UNAJ6,B0071INITO,1
A6DU3PK6UNAJ6,B00JFZV4AQ,1
A6DU3PK6UNAJ6,B005JSEWHU,5
A6DU3PK6UNAJ6,B00171Z9P2,2
A6DU3PK6UNAJ6,B007BHIJLM,2
A6DU3PK6UNAJ6,B00CPTB1I4,1
A6DU3PK6UNAJ6,B008DB70AG,4
A6DU3PK6UNAJ6,B007H36WDC,5
A6DU3PK6UNAJ6,B00AWXSPB6,5
A6DU3PK6UNAJ6,B005LSA70O,3
A6DU3PK6UNAJ6,B00DD69NEW,2
A6DU3PK6UNAJ6,B002KDGVL2,5
A6DU3PK6UNAJ6,B00G9TV49C,5
A6DU3PK6UNAJ6,B004TBLB36,3
A6DU3PK6UNAJ6,B00IOQEOJA,1
A6DU3PK6UNAJ6,B00D3RFHYQ,1
A3FTFQU5EQMGYF,B00FA7UP4E,3
A3FTFQU5EQMGYF,B008M6340W,5
A3FTFQU5EQMGYF,B009S9T5KA,2
A3FTFQU5EQMGYF,B00K52L1J2,4
A3FTFQU5EQMGYF,B002ALWIW0,1
A3FTFQU5EQMGYF,B00CBKLEIO,1
A3FTFQU5EQMGYF,B0006B7PT2,2
A3FTFQU5EQMGYF,B000627IP2,1
A3FTFQU5EQMGYF,B00H5ABXG8,5
A3FTFQU5EQMGYF,B0057Z293Y,5
A3FTFQU5EQMGYF,B00JU2DAQA,5
A3FTFQU5EQMGYF,B008KAV1G4,3
A3FTFQU5EQMGYF,B00108AVSM,4
A3FTFQU5EQMGYF,B009DUJCY8,2
A3FTFQU5EQMGYF,B00078362E,4
A3FTFQU5EQMGYF,B009ETDNUM,2
A3FTFQU5EQMGYF,B008IA217E,5
A3FTFQU5EQMGYF,B00H6XRRKA,4
A3FTFQU5EQMGYF,B007R9Y72O,2
A3FTFQU5EQMGYF,B005JWH5HU,5
A3FTFQU5EQMGYF,B002JSY9DA,4
A3FTFQU5EQMGYF,B006CRWSLO,2
A3FTFQU5EQMGYF,B00FA8NXUQ,1
A3FTFQU5EQMGYF,B0058RJ6D2,4
A3FTFQU5EQMGYF,B004D9D8HQ,1
A3FTFQU5EQMGYF,B004SROASE,2
A3FTFQU5EQMGYF,B00I9H30BW,3
A3FTFQU5EQMGYF,B00AQ0T190,3
A3FTFQU5EQMGYF,B00HJTZG5Y,2
A3FTFQU5EQMGYF,B003YNHTHW,5
A3FTFQU5EQMGYF,B006UNMEZA,2
A3FTFQU5EQMGYF,B005LVZH4W,4
A3FTFQU5EQMGYF,B000IZ586S,2
A3FTFQU5EQMGYF,B003VX4BEY,1
A3FTFQU5EQMGYF,B00DYPEU04,5
A3FTFQU5EQMGYF,B001YQGK58,4
A3FTFQU5EQMGYF,B00G1ZX3TI,2
A3FTFQU5EQMGYF,B00D8MP642,2
A3FTFQU5EQMGYF,B003Z69K84,5
A3K7F73DZQWRHJ,B00E19DI50,2
A3K7F73DZQWRHJ,B0089ST3AS,4
A3K7F73DZQWRHJ,B00D6EGH4A,1
A3K7F73DZQWRHJ,B0076B8MFG,3
A3K7F73DZQWRHJ,B004DZPR56,1
A3K7F73DZQWRHJ,B004WDP2WM,5
A3K7F73DZQWRHJ,B0080IAZZE,4
A3K7F73DZQWRHJ,B00BZY84GC,5
A3K7F73DZQWRHJ,B001LF3K00,4
A3K7F73DZQWRHJ,B003URMGWK,3
A3K7F73DZQWRHJ,B009CCPLPQ,4
A3K7F73DZQWRHJ,B00IBLI3X6,5
A3K7F73DZQWRHJ,B00AQT84S0,1
A3K7F73DZQWRHJ,B003UMEKD8,4
A3K7F73DZQWRHJ,B00GG5VVIS,5
A3K7F73DZQWRHJ,B00B9A5FSM,1
A3K7F73DZQWRHJ,B008Z85AX6,2
A3K7F73DZQWRHJ,B004G644CE,2
A3K7F73DZQWRHJ,B008UDBT68,1
A3K7F73DZQWRHJ,B003SFYH4E,2
A3K7F73DZQWRHJ,B001BXXV4M,3
A3K7F73DZQWRHJ,B00642QB2E,2
A3K7F73DZQWRHJ,B003D7707S,4
A3K7F73DZQWRHJ,B003P5YZF8,3
A3K7F73DZQWRHJ,B00HUMPF1K,3
A3K7F73DZQWRHJ,B00B8YZKSO,3
A3K7F73DZQWRHJ,B0013LKFQ4,4
A3K7F73DZQWRHJ,B00I6D5JHM,3
A3K7F73DZQWRHJ,B004SROASE,4
A3K7F73DZQWRHJ,B004TAUC3M,4
A3ALLOC3DCFI2C,B0039PO76Q,5
A3ALLOC3DCFI2C,B00EZAY2SC,2
A3ALLOC3DCFI2C,B0029SJ3ZE,3
A3ALLOC3DCFI2C,B00EU87L96,1
A3ALLOC3DCFI2C,B00KH57A74,1
A3ALLOC3DCFI2C,B008NYUHYO,2
A3ALLOC3DCFI2C,B00375PP4G,2
A3ALLOC3DCFI2C,B00985QOKI,4
A3ALLOC3DCFI2C,B00JAODFRC,2
A3ALLOC3DCFI2C,B00HUX5N6Q,3
A3ALLOC3DCFI2C,B005RSXI40,3
A3ALLOC3DCFI2C,B00J2ULFWG,3
A3ALLOC3DCFI2C,B0051MIO8W,1
A3ALLOC3DCFI2C,B00DOHZAJC,2
A3ALLOC3DCFI2C,B00AC9PNEM,3
A3ALLOC3DCFI2C,B00C3YA4BG,2
A3ALLOC3DCFI2C,B0038U1VW0,4
A3ALLOC3DCFI2C,B005ZKBOLE,3
A3ALLOC3DCFI2C,B006T8AAZW,2
A3ALLOC3DCFI2C,B00DOJQ0D0,2
A3ALLOC3DCFI2C,B004Y6AKCE,5
A3ALLOC3DCFI2C,B00E8LSVGW,3
A3ALLOC3DCFI2C,B00DVHO9GK,3
A3ALLOC3DCFI2C,B00FPHEVNA,3
A3ALLOC3DCFI2C,B0049DZND8,1
A3ALLOC3DCFI2C,B006WV2V8A,4
A3ALLOC3DCFI2C,B005DCWXH8,3
A3ALLOC3DCFI2C,B007HN86CW,2
A3ALLOC3DCFI2C,B001L1RZMS,2
A3ALLOC3DCFI2C,B007UQRPU0,3
A3ALLOC3DCFI2C,B00BDIRHKO,4
A3ALLOC3DCFI2C,B00DQZ6HHQ,4
A3ALLOC3DCFI2C,B00CW7A1OO,1
A2ZE63V9O0DMET,B0088BMOBQ,5
A2ZE63V9O0DMET,B007R3LEJ4,2
A2ZE63V9O0DMET,B009B2UHEW,5
A2ZE63V9O0DMET,B00D8JBBNK,2
